AGENCY,TRANSACTION_AMOUNT,TRANSACTION_DATE
Office of the State Superintendent of Education,733.4699708340976,2009-10-13
District Department of the Environment,-111.56743179102546,2009-10-13
District Department of the Environment,-582.0761132878416,2009-10-13
District Department of Transportation,553.3691248450506,2009-10-13
Fire & Emergency Medical Services,1859.999512369824,2009-10-13
Metropolitan Police Department,-1398.1019940605856,2009-10-13
Fire & Emergency Medical Services,683.8123488713649,2009-10-13
University of the District of Columbia,1326.2601283493286,2009-10-13
DC Public Library,1270.5636382036446,2009-10-13
Department of Human Services,1424.2301718551366,2009-10-13
Department of  Youth Rehabilitation Services,-524.2188446615284,2009-10-13
Department of Health,1252.7828101930572,2009-10-13
Office of the Mayor,634.4037617001823,2009-10-13
Contract Appeals Board,-273.9162900913517,2009-10-13
Office of the State Superintendent of Education,732.707443321441,2009-10-13
DC Public Library,1120.8070245834638,2009-10-13
Department of Parks & Recreation,801.5752176278943,2009-10-13
Department of Corrections,460.4575552036263,2009-10-13
Department of Property Management,1300.928434756519,2009-10-13
District Department of Transportation,-1026.5190481352074,2009-10-13
DC Department of Human Resources,1545.248704189926,2009-10-13
Department on Disability Services,542.2031277554772,2009-10-13
Fire & Emergency Medical Services,-675.5998017291962,2009-10-13
Office of the State Superintendent of Education,-914.2714052171888,2009-10-13
Office of the Tenant Advocate,1062.0767748058497,2009-10-13
Office of Finance & Resource Management,515.7080990338352,2009-10-13
Department of Parks & Recreation,1846.6191169514263,2009-10-13
DC Public Library,1177.1602565467692,2009-10-13
Department of Motor Vehicles,1069.22791302236,2009-10-13
Department of Corrections,171.6816958619483,2009-10-13
Department of Mental Health,648.6388891335814,2009-10-13
Department of Health,1993.287520008279,2009-10-13
Department on Disability Services,844.7242248878258,2009-10-13
Department on Disability Services,1767.1423558116055,2009-10-13
DC Public Library,686.5010339260018,2009-10-13
Department of Corrections,194.7055076701202,2009-10-13
Metropolitan Police Department,937.78939510612,2009-10-13
Metropolitan Police Department,44.00019128365909,2009-10-13
Office of Contracting & Procurement,625.3784125844236,2009-10-13
Department of Corrections,-80.29291610903954,2009-10-13
Department of Property Management,985.5208342947446,2009-10-13
Fire & Emergency Medical Services,685.4949154533285,2009-10-13
Department of Health,-441.3545189963288,2009-10-12
DC National Guard,-437.0736362247892,2009-10-12
District Department of Transportation,1669.3426291672145,2009-10-12
Fire & Emergency Medical Services,448.9373920857776,2009-10-12
Fire & Emergency Medical Services,1304.6462878324076,2009-10-12
Department on Disability Services,128.10639180592364,2009-10-12
District Department of Transportation,-18.119187411246457,2009-10-12
Office of Contracting & Procurement,403.8672295531657,2009-10-12
Fire & Emergency Medical Services,-621.2330447089404,2009-10-12
District Department of Transportation,2965.5702141894444,2009-10-12
Fire & Emergency Medical Services,-275.5540065664758,2009-10-12
Fire & Emergency Medical Services,812.1220703470041,2009-10-12
Office of the Secretary,907.3949508032956,2009-10-12
Department on Disability Services,1374.0388777772357,2009-10-12
Office of the Chief Medical Examiner,150.27004038362412,2009-10-13
DC Public Library,-110.04053482039626,2009-10-13
Criminal Justice Coordinating Council,853.0577406044796,2009-10-13
Office of the Mayor,1285.811009208696,2009-10-13
Department of Public Works,-1171.2298418030043,2009-10-13
District Department of the Environment,-1079.319899315538,2009-10-13
Metropolitan Police Department,2119.771936756024,2009-10-13
Department of Health,1972.440130599859,2009-10-13
Metropolitan Police Department,2157.354585270828,2009-10-12
Office of the State Superintendent of Education,316.2109443715395,2009-10-12
Department of Public Works,1217.7774721215874,2009-10-12
University of the District of Columbia,1263.3490664183046,2009-10-13
Office of the State Superintendent of Education,1091.646103303463,2009-10-13
Department of Employment Services,912.6310714621684,2009-10-12
Department on Disability Services,837.9194480871174,2009-10-12
Office of the State Superintendent of Education,1331.8325932693392,2009-10-12
Metropolitan Police Department,486.110150995472,2009-10-13
Department of Motor Vehicles,820.9402700030572,2009-10-12
DC Department of Human Resources,1226.5230284822303,2009-10-12
Department of Human Services,741.1576954765159,2009-10-13
Department of Public Works,-79.48927284443073,2009-10-12
Department of Motor Vehicles,-319.20649570088153,2009-10-12
Office of Human Rights,479.4360009194379,2009-10-12
DC Public Library,322.03232423049394,2009-10-12
Department of Public Works,1606.9449905689455,2009-10-12
Department of Health,213.66407046936945,2009-10-12
Fire & Emergency Medical Services,292.7223315405305,2009-10-12
Office of Veterans Affairs,429.55986873154,2009-10-13
Fire & Emergency Medical Services,1376.8003322879208,2009-10-13
"Department of Insurance, Securities & Banking",-269.81344521227925,2009-10-13
Department of Corrections,148.25989770486973,2009-10-13
City Administrator/Deputy Mayor,291.7479929325911,2009-10-13
Department of  Youth Rehabilitation Services,1277.373890376046,2009-10-13
Disability Compensation Fund,154.6640387832718,2009-10-13
Metropolitan Police Department,-1122.036680229386,2009-10-13
Department of Motor Vehicles,471.2637121902264,2009-10-13
Department of Corrections,-97.65171155310112,2009-10-13
Criminal Justice Coordinating Council,375.9554625990474,2009-10-13
Department of  Youth Rehabilitation Services,620.4308528450134,2009-10-14
Department on Disability Services,1108.6699170212785,2009-10-14
District Department of the Environment,1052.245681850858,2009-10-13
Department of Corrections,1628.9221737235553,2009-10-13
Department of Parks & Recreation,368.6915998524072,2009-10-13
Fire & Emergency Medical Services,373.5870741723835,2009-10-13
Department of Health,992.2296028498696,2009-10-13
Office of the Chief Financial Officer,764.4135166981282,2009-10-13
Office of Public Educational Facilities Modernization,426.61063672712737,2009-10-14
Department on Disability Services,1962.797016995616,2009-10-14
Office of Municipal Planning,1305.7252640735755,2009-10-14
Department of Public Works,-1261.1890380401285,2009-10-14
Serve DC,1362.859985493442,2009-10-14
Metropolitan Police Department,240.92947862638096,2009-10-14
District Department of Transportation,676.5851988704077,2009-10-14
Office of the Chief Technology Officer,674.553583651051,2009-10-14
Office of the State Superintendent of Education,50.92943816990339,2009-10-14
Office of Latino Affairs,246.86306575684927,2009-10-14
Department of Corrections,1617.6352374693042,2009-10-14
Department of Motor Vehicles,527.3778665903424,2009-10-14
Department on Disability Services,-63.53338369588744,2009-10-14
Department of Employment Services,1432.6478114852662,2009-10-14
Department of Health,484.79882470714057,2009-10-14
Fire & Emergency Medical Services,445.50309135201945,2009-10-14
DC Public Library,1166.0982899423536,2009-10-14
Department of Housing & Community Development,875.8670288636498,2009-10-13
Department on Disability Services,13.09461977169235,2009-10-14
District Department of Transportation,136.1941718317131,2009-10-14
Department of  Youth Rehabilitation Services,662.5269423435735,2009-10-14
DC Public Library,963.0557374884012,2009-10-14
Metropolitan Police Department,1399.7985587186886,2009-10-14
Office of the Chief Financial Officer,307.5870573302667,2009-10-14
Department of Employment Services,1778.7680081469905,2009-10-14
Department of Small & Local Business Development,-84.05048455379779,2009-10-14
Office of the Tenant Advocate,-1082.3373589930277,2009-10-14
District Department of Transportation,311.9385395948793,2009-10-14
Fire & Emergency Medical Services,1077.6617516784197,2009-10-14
Fire & Emergency Medical Services,-695.5534691774138,2009-10-14
Department on Disability Services,-570.4448089558708,2009-10-14
Disability Compensation Fund,643.7590713487915,2009-10-14
Department of Health Care Finance,-957.8735310248708,2009-10-14
DC Department of Human Resources,-635.1678404353435,2009-10-14
Department of Housing & Community Development,-369.7508881726581,2009-10-14
Department of Parks & Recreation,318.8048575548462,2009-10-14
DC National Guard,779.09382086711,2009-10-14
Department of Employment Services,-613.4152232165276,2009-10-14
Department of Public Works,365.3732849012736,2009-10-14
Office of the Secretary,1068.650955192264,2009-10-14
District Department of the Environment,385.9474860639817,2009-10-15
Department of Health,428.15681104325614,2009-10-14
Department of  Youth Rehabilitation Services,1519.8208761908948,2009-10-14
Office of Disability Rights,1287.0011582041457,2009-10-14
Department of Employment Services,923.1318250841214,2009-10-14
Board of Elections & Ethics,-753.5963453344795,2009-10-15
Office of the Mayor,244.0071421603652,2009-10-14
Department of Human Services,1270.794865421129,2009-10-15
Department on Disability Services,-530.7824275543438,2009-10-15
Fire & Emergency Medical Services,356.86860704692833,2009-10-15
Department on Disability Services,1615.6252461833155,2009-10-15
Fire & Emergency Medical Services,934.497737897814,2009-10-15
DC Department of Human Resources,1547.317738654539,2009-10-15
Office of the Chief Technology Officer,268.822611654254,2009-10-15
Department of  Youth Rehabilitation Services,-665.0655903060227,2009-10-15
Department of Health,265.3156487009901,2009-10-15
Department of Health,533.2576288615792,2009-10-16
DC Public Library,280.0812374613181,2009-10-16
Department on Disability Services,921.4256790788992,2009-10-16
Department of Education,753.1246375700509,2009-10-16
Department of Housing & Community Development,3.4842070048409823,2009-10-16
Department on Disability Services,222.04532537147497,2009-10-15
Department of Employment Services,809.9954057029133,2009-10-15
District Department of the Environment,-104.98770033653511,2009-10-15
Department of Public Works,1017.606209629838,2009-10-16
Metropolitan Police Department,-381.4755513768125,2009-10-16
Department of  Youth Rehabilitation Services,1816.0018477296144,2009-10-16
Metropolitan Police Department,498.98317248371,2009-10-16
Department of Motor Vehicles,1534.7962448602325,2009-10-16
Office of Cable TV,1062.2168131141252,2009-10-16
District Department of Transportation,-617.7286049684382,2009-10-16
Department of  Youth Rehabilitation Services,326.6762973184456,2009-10-16
Fire & Emergency Medical Services,927.892547226558,2009-10-16
Office of the Chief Financial Officer,1473.4006245138994,2009-10-16
Department on Disability Services,1127.5230095270872,2009-10-16
District Department of the Environment,145.3455617329518,2009-10-16
Office of Community Affairs,1546.037965141793,2009-10-16
Office of Police Complaints,1187.918176013397,2009-10-16
DC Public Library,1690.5687023469136,2009-10-16
District Department of the Environment,1352.5943953008814,2009-10-16
Department of Consumer & Regulatory Affairs,-783.9320240120834,2009-10-16
Office of Administrative Hearings,168.00232178067586,2009-10-16
Office of the Tenant Advocate,-336.3774631869603,2009-10-16
Office of Contracting & Procurement,617.6913502853553,2009-10-16
Office of the Inspector General,90.074510491022,2009-10-16
Child & Family Services Administration,437.12968364160287,2009-10-16
DC Public Library,232.0671479791253,2009-10-16
DC Office of Risk Management,-1546.6291974947444,2009-10-16
Department of  Youth Rehabilitation Services,1130.0774596628007,2009-10-16
District Department of Transportation,1130.6917105775146,2009-10-16
Metropolitan Police Department,1251.567529998501,2009-10-16
DC Public Library,121.02883047354528,2009-10-16
Office of Partnership & Grant Services,1051.5764248979383,2009-10-16
Office of Administrative Hearings,1417.508837700458,2009-10-16
Fire & Emergency Medical Services,134.0500213231836,2009-10-16
DC Public Library,-714.4988608060468,2009-10-16
Department of Public Works,360.76141969571495,2009-10-16
Commission of Judicial Disabilities & Tenure,-306.88433571475093,2009-10-16
DC Public Library,811.6512893099218,2009-10-16
District Department of the Environment,-118.88565715661709,2009-10-16
Fire & Emergency Medical Services,2860.5248297784883,2009-10-16
Department of Consumer & Regulatory Affairs,758.271814979073,2009-10-16
Department of  Youth Rehabilitation Services,1192.0679021855822,2009-10-16
Department of Health,-207.763000690024,2009-10-16
District Department of the Environment,-586.8651711095923,2009-10-16
Department of Motor Vehicles,1261.0567780885344,2009-10-16
Metropolitan Police Department,-535.0964148773172,2009-10-16
Department of Public Works,562.6519173588879,2009-10-16
Department of Health,153.8975119783879,2009-10-16
Department of Health,147.28838509522342,2009-10-16
Department of Human Services,195.61812849390788,2009-10-16
Department of Health,553.3691248450506,2009-10-16
Department of  Youth Rehabilitation Services,1541.958232891618,2009-10-16
Metropolitan Police Department,1779.166978548874,2009-10-16
DC Public Library,296.96110189107696,2009-10-16
Office of the Attorney General,559.7667994022468,2009-10-16
Office of Disability Rights,1832.095403366437,2009-10-16
Office of Unified Communications,250.86359435843377,2009-10-16
Department of  Youth Rehabilitation Services,-230.74573459443505,2009-10-16
Department of Property Management,826.9080718985745,2009-10-16
District Department of Transportation,508.5482084230577,2009-10-16
Office of Cable TV,344.98433801953104,2009-10-16
District Department of Transportation,885.8777241030209,2009-10-16
Criminal Justice Coordinating Council,-189.3736746898195,2009-10-16
Department of Housing & Community Development,852.4944333554249,2009-10-16
Department of Property Management,473.3505100726819,2009-10-16
Department of Health,1514.8468164094545,2009-10-16
District Department of Transportation,1305.9858110233513,2009-10-16
Office of Police Complaints,321.1282823300961,2009-10-16
Department of Public Works,1246.863807232352,2009-10-16
University of the District of Columbia,473.79260848869535,2009-10-16
District Department of Transportation,1176.0592274260634,2009-10-16
Fire & Emergency Medical Services,680.9876752649348,2009-10-16
Office of the Mayor,-400.54084607588265,2009-10-16
Office of the Inspector General,111.00319781462474,2009-10-16
Office of the Chief Technology Officer,1051.982914473852,2009-10-16
Office of the Inspector General,528.8997171354481,2009-10-16
Office of the State Superintendent of Education,2199.004955543062,2009-10-16
Office of the State Superintendent of Education,590.4244471247824,2009-10-16
Department of Health,-250.71635803241145,2009-10-17
Fire & Emergency Medical Services,1481.8603513328949,2009-10-17
District Department of Transportation,-26.11817557995096,2009-10-17
Fire & Emergency Medical Services,350.5565884664568,2009-10-17
Fire & Emergency Medical Services,355.05186862636003,2009-10-17
Department of Property Management,-799.7522652425565,2009-10-17
DC Public Library,453.7785605590897,2009-10-16
Department of  Youth Rehabilitation Services,2067.450596928931,2009-10-16
Department of Parks & Recreation,250.93558161852576,2009-10-16
Department of Property Management,534.6888613743636,2009-10-16
Office of the State Superintendent of Education,725.4750324218757,2009-10-16
District Department of Transportation,-315.7501988598731,2009-10-16
Metropolitan Police Department,1120.440502697696,2009-10-16
Office of Human Rights,547.3782891710347,2009-10-16
Department of  Youth Rehabilitation Services,553.3691248450506,2009-10-16
DC Sentencing & Criminal Code Review Committee,-292.299358523907,2009-10-16
Office of Contracting & Procurement,-190.3825056162117,2009-10-17
District Department of Transportation,558.8675437210563,2009-10-17
District Department of Transportation,580.9692214048249,2009-10-16
Serve DC,731.3770667767586,2009-10-17
Metropolitan Police Department,-1906.0190709988813,2009-10-17
Department of Public Works,1224.3072439633956,2009-10-17
Department of Public Works,902.3144871396936,2009-10-17
Fire & Emergency Medical Services,644.6561239498394,2009-10-16
Homeland Security/Emergency Management,624.2117105435623,2009-10-16
District Department of Transportation,77.46758071260342,2009-10-16
District Department of Transportation,814.8719685432404,2009-10-16
Department of Consumer & Regulatory Affairs,1810.1168072126816,2009-10-16
Office of the Mayor,1300.403303716549,2009-10-16
DC Public Library,-528.8940551234701,2009-10-16
Department of Public Works,-595.642923665075,2009-10-16
Office on Asian/Pacific Affairs,168.84012934607847,2009-10-16
Department of Human Services,373.1595283859733,2009-10-16
Office of the Inspector General,784.9491127055821,2009-10-17
DC Public Library,593.319426900802,2009-10-16
Metropolitan Police Department,109.14162190328057,2009-10-17
Office of the Chief Financial Officer,103.73382184810016,2009-10-17
Department of Small & Local Business Development,932.2896239457748,2009-10-17
Metropolitan Police Department,-801.8156477105832,2009-10-17
Department of Employment Services,-1617.9325659997703,2009-10-17
District Department of Transportation,-1048.728568720916,2009-10-17
Metropolitan Police Department,940.771756894094,2009-10-17
Department of Public Works,788.8582253088093,2009-10-16
Office of the Attorney General,571.31500566443,2009-10-16
Office of the Mayor,477.9759438548667,2009-10-16
Department of Health,-848.2411476701228,2009-10-16
DC Public Library,-1157.8749812977562,2009-10-16
Metropolitan Police Department,1292.0278017395403,2009-10-16
Department of Health,659.015999022178,2009-10-16
Office of Human Rights,-1135.3459210479027,2009-10-16
Metropolitan Police Department,-64.27813517463755,2009-10-16
Office of the State Superintendent of Education,1914.811666906779,2009-10-16
Department of Human Services,-413.1221904768973,2009-10-16
"Department of Insurance, Securities & Banking",1602.7506035308784,2009-10-17
Child & Family Services Administration,-729.2994212952523,2009-10-17
Department on Disability Services,256.03073038040105,2009-10-17
Office of the Chief Technology Officer,405.6366955826432,2009-10-17
Office of the Inspector General,800.1806631666176,2009-10-17
Metropolitan Police Department,-156.47506788162286,2009-10-17
Office of the Chief Financial Officer,672.9985276260011,2009-10-17
Office of the Chief Financial Officer,457.4012569737019,2009-10-17
District Department of Transportation,10.374394557533831,2009-10-17
Fire & Emergency Medical Services,238.9935688670764,2009-10-17
Department of Health,141.49776319983437,2009-10-17
District Department of Transportation,237.7262347932457,2009-10-17
Office of the Chief Financial Officer,1426.9746199118076,2009-10-17
Department of Health,640.4368201857496,2009-10-17
District Department of Transportation,906.8200115434094,2009-10-17
Office of Police Complaints,1009.818666690566,2009-10-17
Metropolitan Police Department,-510.9053648455721,2009-10-17
Office of the Chief Technology Officer,852.341753751213,2009-10-17
DC Public Library,241.40177359112036,2009-10-17
Fire & Emergency Medical Services,1076.859925126999,2009-10-17
Department of Consumer & Regulatory Affairs,2070.2340033906435,2009-10-17
Office of the State Superintendent of Education,1647.229798094535,2009-10-17
District Department of Transportation,-847.2137963620595,2009-10-17
Fire & Emergency Medical Services,2273.7638134610124,2009-10-17
Office of the Attorney General,370.7546164545834,2009-10-17
DC Department of Human Resources,1150.8731736738605,2009-10-17
Homeland Security/Emergency Management,1672.048421604376,2009-10-17
Department of Public Works,-1754.4248519885928,2009-10-17
Department of Public Works,312.3566611816244,2009-10-17
Office of the Chief Technology Officer,283.13066624449874,2009-10-17
Department of Public Works,2033.98603349828,2009-10-17
Department of Health,-1152.1119633499802,2009-10-17
Judicial Nomination Commission,-50.999778480324494,2009-10-17
District Department of Transportation,274.86063456093,2009-10-17
University of the District of Columbia,2278.6739854953257,2009-10-17
Board of Elections & Ethics,-98.5564851851998,2009-10-17
Department of Human Services,914.6104561773574,2009-10-17
Department of  Youth Rehabilitation Services,230.52745831979416,2009-10-17
Department of Public Works,478.2423825064409,2009-10-17
Department of Housing & Community Development,32.40683607162475,2009-10-17
Department on Disability Services,1085.8714785769832,2009-10-17
District Department of Transportation,-670.487570816924,2009-10-17
Fire & Emergency Medical Services,926.5346298145812,2009-10-17
Department of Human Services,1251.370618474576,2009-10-17
Department of Corrections,1749.6818244289916,2009-10-18
District Department of Transportation,1606.0460203261991,2009-10-18
Metropolitan Police Department,557.4004646342197,2009-10-18
Office of the Chief Financial Officer,813.2331418545012,2009-10-17
Department of Health,1080.6094697551753,2009-10-17
District Department of Transportation,2411.6842378729702,2009-10-18
Department of Public Works,1722.0018776473569,2009-10-17
Metropolitan Police Department,2329.4057012825324,2009-10-17
Fire & Emergency Medical Services,876.5644196388625,2009-10-17
DC Public Library,1476.9759160687508,2009-10-17
Department on Disability Services,798.9354576687072,2009-10-18
Office of the Chief Financial Officer,1.3885274134642032,2009-10-18
Office of Unified Communications,-973.1403812324426,2009-10-18
Metropolitan Police Department,235.13789791014244,2009-10-18
Office of Municipal Planning,268.4641640493236,2009-10-18
Department of Health,526.2014627964122,2009-10-18
DC Public Library,143.38121536582264,2009-10-18
District Department of Transportation,1214.0535128708154,2009-10-18
Metropolitan Police Department,2109.412634441493,2009-10-18
DC Public Library,1579.2316364503458,2009-10-18
District Department of the Environment,-748.6637671708419,2009-10-18
DC Public Library,2254.0859836319064,2009-10-18
Department on Disability Services,2573.9264147377307,2009-10-18
Office of the Chief Financial Officer,164.1623452071198,2009-10-18
DC Department of Human Resources,-426.8886374478383,2009-10-18
City Administrator/Deputy Mayor,-424.53932450965306,2009-10-18
Department on Disability Services,139.1435299967638,2009-10-18
Department of Public Works,580.3239728213332,2009-10-18
District Department of the Environment,875.3713437166093,2009-10-18
Department of Health,-141.04314909517893,2009-10-18
Department of Public Works,1598.6699629241089,2009-10-17
Fire & Emergency Medical Services,1817.9280683519137,2009-10-18
Department of Consumer & Regulatory Affairs,318.4259214622906,2009-10-18
Fire & Emergency Medical Services,-1041.3532178183991,2009-10-17
Office of Public Educational Facilities Modernization,-164.14578607002716,2009-10-17
Serve DC,-288.2867941974491,2009-10-17
DC Taxicab Commission,966.1219961007024,2009-10-17
Office of the Mayor,478.42494325778347,2009-10-17
Office of the Chief Financial Officer,1503.867308398092,2009-10-17
Office of Victim Services,2264.650978250773,2009-10-17
Office of the Attorney General,-68.07072581252851,2009-10-17
Department of Health Care Finance,2004.6759903440616,2009-10-17
University of the District of Columbia,206.15761343175336,2009-10-17
Department of Housing & Community Development,-113.70842828360288,2009-10-17
Advisory Neighborhood Commission,798.480623336279,2009-10-17
Office of Human Rights,551.9421971697889,2009-10-17
Fire & Emergency Medical Services,1081.796035788503,2009-10-17
DC Office of Risk Management,173.08707490597288,2009-10-17
Metropolitan Police Department,509.6028577391868,2009-10-17
University of the District of Columbia,218.45186668473923,2009-10-17
Fire & Emergency Medical Services,715.9371998701153,2009-10-17
Fire & Emergency Medical Services,222.195355602287,2009-10-17
Office of Community Affairs,-130.7707966924171,2009-10-17
Criminal Justice Coordinating Council,787.506035589802,2009-10-17
Metropolitan Police Department,1996.2018307480691,2009-10-17
Department of Consumer & Regulatory Affairs,-190.7196573054331,2009-10-17
Department of Health,41.955934768366205,2009-10-17
Office of the State Superintendent of Education,386.8567257826687,2009-10-17
Serve DC,-207.96561467479037,2009-10-18
Department of Employment Services,-1701.652765433746,2009-10-18
Office of the State Superintendent of Education,576.2487192738103,2009-10-18
Department of Education,-23.78324495450749,2009-10-18
Fire & Emergency Medical Services,1304.5841158699586,2009-10-18
Department of Health Care Finance,2326.279743456289,2009-10-18
Department of Property Management,-443.2019144519521,2009-10-18
Office of the State Superintendent of Education,1485.2911132607544,2009-10-18
Fire & Emergency Medical Services,1052.1691275756673,2009-10-18
Metropolitan Police Department,625.1088893052482,2009-10-18
District Department of the Environment,-839.2798061540972,2009-10-18
Metropolitan Police Department,553.3691248450506,2009-10-18
Department of Health,919.3700176419236,2009-10-18
Fire & Emergency Medical Services,-501.3449116914029,2009-10-18
Department of Corrections,-38.06119761650496,2009-10-18
Department of  Youth Rehabilitation Services,864.082464588532,2009-10-18
District Department of Transportation,1297.1169704871704,2009-10-18
Fire & Emergency Medical Services,-95.89469757860276,2009-10-18
District Department of Transportation,-430.37188220114194,2009-10-18
Fire & Emergency Medical Services,2634.854332366551,2009-10-18
University of the District of Columbia,-108.18380347755463,2009-10-18
DC Public Library,1776.694734684938,2009-10-18
Fire & Emergency Medical Services,424.4781308454932,2009-10-17
Fire & Emergency Medical Services,1201.5843000449318,2009-10-17
DC Department of Human Resources,1307.6845387830535,2009-10-17
Office of the State Superintendent of Education,1083.507329147759,2009-10-17
Department of Corrections,633.5179310878923,2009-10-17
Department of Public Works,278.0568133983324,2009-10-17
Office of the Mayor,303.0496647493703,2009-10-17
Office of the Secretary,1636.3708996531827,2009-10-17
Department of  Youth Rehabilitation Services,2573.1520912054134,2009-10-17
Fire & Emergency Medical Services,428.83377641116266,2009-10-17
District Department of the Environment,798.9744413058758,2009-10-17
Department of Health,1645.1145383721273,2009-10-17
Department of Public Works,1785.88346813505,2009-10-17
Office of the State Superintendent of Education,70.48095596815756,2009-10-17
Child & Family Services Administration,-435.21423027642015,2009-10-17
Department on Disability Services,-521.578050185109,2009-10-17
Office of Unified Communications,54.38936843728874,2009-10-17
Office of Partnership & Grant Services,282.7286175230458,2009-10-17
Fire & Emergency Medical Services,966.8461076990618,2009-10-17
Office of the State Superintendent of Education,1212.9423404348076,2009-10-17
District Department of Transportation,-168.32972700726134,2009-10-17
Department of Housing & Community Development,1147.254836109294,2009-10-17
Fire & Emergency Medical Services,-717.2651094209792,2009-10-17
Office of Contracting & Procurement,1200.8193123998326,2009-10-17
Office of the Tenant Advocate,1261.1535180658188,2009-10-17
Department on Disability Services,-10.57210664816671,2009-10-17
DC Department of Human Resources,810.5537422228274,2009-10-17
Fire & Emergency Medical Services,1296.5625701791646,2009-10-17
Department of Health,743.4030520489181,2009-10-17
Office of Motion Pictures & Television,1555.6185030695456,2009-10-17
Department of Employment Services,885.5023457404593,2009-10-17
Office of the State Superintendent of Education,762.3384896032061,2009-10-17
Office of the Tenant Advocate,-1661.8532221864916,2009-10-17
DC Taxicab Commission,-95.62753981139144,2009-10-17
Office of the Chief Technology Officer,1121.4332859909237,2009-10-17
Department on Disability Services,-1578.0633820802925,2009-10-17
DC Public Library,852.9683684084594,2009-10-17
Office of the Mayor,553.3691248450506,2009-10-17
Department of Health,-563.5243428500374,2009-10-17
Fire & Emergency Medical Services,553.3691248450506,2009-10-17
Department of Public Works,819.2119449576596,2009-10-17
City Administrator/Deputy Mayor,714.9673651969556,2009-10-17
Department of Health,954.4210006322528,2009-10-17
Homeland Security/Emergency Management,573.6531723102404,2009-10-17
Department of Motor Vehicles,192.52222213165635,2009-10-17
DC Public Library,1083.700556781052,2009-10-17
Office of the State Superintendent of Education,658.5606852793251,2009-10-17
Metropolitan Police Department,795.9411358522426,2009-10-17
Fire & Emergency Medical Services,1240.3977717449047,2009-10-18
DC National Guard,899.8922028884392,2009-10-17
"Department of Insurance, Securities & Banking",3085.7532603145723,2009-10-17
Office of the Mayor,845.5764147659702,2009-10-17
Department of Consumer & Regulatory Affairs,651.1392289716196,2009-10-17
DC Public Library,2662.8288894702446,2009-10-18
Department of Consumer & Regulatory Affairs,962.2234557589468,2009-10-18
Fire & Emergency Medical Services,1266.6278804736537,2009-10-18
Fire & Emergency Medical Services,124.50738205111212,2009-10-18
District Department of Transportation,218.23648524339853,2009-10-18
Department of Mental Health,26.96754632117802,2009-10-18
Office of the Inspector General,240.13903176451595,2009-10-18
District Department of the Environment,982.827506528626,2009-10-18
District Department of Transportation,-2100.7067361240884,2009-10-18
Department of Parks & Recreation,574.1640629681863,2009-10-18
Department on Disability Services,778.9514107388384,2009-10-18
Department on Disability Services,1116.560962148036,2009-10-17
Office of Finance & Resource Management,424.70238137969136,2009-10-17
Fire & Emergency Medical Services,215.9467705906452,2009-10-17
Fire & Emergency Medical Services,1935.7630126809815,2009-10-17
Fire & Emergency Medical Services,553.3691248450506,2009-10-17
Office of Administrative Hearings,1470.7006859303451,2009-10-17
Department of Parks & Recreation,555.1393084131571,2009-10-17
DC Department of Human Resources,174.6815687464886,2009-10-17
DC Department of Human Resources,420.4039875115854,2009-10-17
Judicial Nomination Commission,-281.6399957477521,2009-10-17
"Department of Insurance, Securities & Banking",424.9679369067989,2009-10-17
District Department of the Environment,1800.7892970606745,2009-10-17
Fire & Emergency Medical Services,-438.5826183848102,2009-10-17
Medical Liability Captive Insurance Agency,743.358958905907,2009-10-17
Department of Property Management,1012.5371761200464,2009-10-17
Department of  Youth Rehabilitation Services,2004.1802295006385,2009-10-17
Department on Disability Services,774.13109031097,2009-10-17
Fire & Emergency Medical Services,1333.0538787102682,2009-10-17
DC Public Library,1895.682282603561,2009-10-17
Medical Liability Captive Insurance Agency,824.4926003217768,2009-10-17
DC Department of Human Resources,928.3870464636004,2009-10-17
Department of Motor Vehicles,216.82018068811567,2009-10-18
Department on Disability Services,1152.9487180273986,2009-10-18
District Department of Transportation,553.3691248450506,2009-10-18
Office of the State Superintendent of Education,-146.4173399563732,2009-10-18
Office of the Inspector General,1489.3612573024348,2009-10-18
Office of the Chief Financial Officer,-1788.516080540746,2009-10-18
District Department of Transportation,637.3361891076017,2009-10-18
Department on Disability Services,-513.4109151179633,2009-10-18
Office of Partnership & Grant Services,-206.0901610932567,2009-10-18
Department of Parks & Recreation,-561.0469516320671,2009-10-18
District Department of Transportation,1617.536529386066,2009-10-18
Office of Community Affairs,-985.7689601763568,2009-10-18
Department on Disability Services,-3.389781521921577,2009-10-18
Department of  Youth Rehabilitation Services,118.49305211226869,2009-10-18
Fire & Emergency Medical Services,82.84172110954245,2009-10-18
Department of Health,-377.10332830329855,2009-10-18
Department on Disability Services,1135.8016705983011,2009-10-18
Board of Elections & Ethics,1392.9483388561416,2009-10-18
Department on Disability Services,155.4841838593423,2009-10-18
Department of Mental Health,-590.3894937666568,2009-10-18
Department of Corrections,2806.043619827361,2009-10-18
Office of Municipal Planning,-609.7311307273909,2009-10-18
Department of Property Management,-261.5730360465332,2009-10-18
DC Public Library,-548.5418082564564,2009-10-18
Office of the Mayor,-1014.9597058312012,2009-10-18
"Department of Insurance, Securities & Banking",-386.3367730835485,2009-10-18
Deputy Mayor for Economic Development,1595.2777556872484,2009-10-18
Department of  Youth Rehabilitation Services,823.749993573874,2009-10-18
Metropolitan Police Department,174.6077395410806,2009-10-18
